pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
M9Okey217.141076	-0.171522144608	-0.137762047771	-0.0287913063569	0.0583274734747	0.193264754652	0.113922812855	-0.123135441169	0.0302041526001	-0.0421681439876	-0.0539151158218	-0.0153866785818	-0.00612307215006	0.0357342808177	-0.0397365751133	-0.00893922051146	-0.0260394332688	-0.0078119522399	0.0128667342223	-0.0685442702699	-0.082969849385	0.0524580137371	0.088698983369	-0.056513829946	-0.0305953499483	0.0121225853287	0.0261167454469	-0.019239225086	-0.0773200347615	-0.0661710775369	-0.00709458015078	0.000346502636543	0.00749090965485	-0.0461863524852	0.0398785067231	0.0540160785963	-0.0146253358015	0.0454774693298	-0.0125389412975	-0.0530350873724	0.0211945199892	0.00763809020649	0.0517085259732	-0.00232175693317	-0.00693679919699	-0.015728803004	-0.0575002608795	0.0550446399803	-0.00978644096107	-0.00821626077351	0.0306768468961	-0.0383774801472	0.0708985259057	-0.0455542515785	-0.0133068424682	0.00558820881196	-0.00653095103099	0.0119441274883	0.0418755370883	-0.0150201752051	0.00932423673491	0.0258857818065	0.0183270561302	0.0304673745045	0.0135888978602	-0.030852552171	0.0235628507592	0.0138999143847	0.0140222001684	0.00816338993734	0.0203255017705	-0.021208265094	-0.0102650179224	0.00562783933035	-0.00910687908596	0.0104544039802	0.0353555111295	-0.0140193903572	0.00693329833463	0.000717809076917	0.0124317165297	0.0142987420737	0.0162504624057	0.00347718135731	-0.00696457970804	0.00652003482462	0.0104094025147	0.00260835885919	0.000467642168352	-0.00338803066331	-0.0064195952146	0.0184472680248	0.00404794527936	-0.00750508631937	-0.00176972076254	-0.0157163003615	-0.000880949804845	0.00533741591814	-0.00709240855249	-0.00326238618888	-0.00318791096949	0.00140591832239	-0.00285497580364	0.00312605258294	-7.04483651792e-09
M9Midl217.141043	-0.165847674746	-0.102021124853	-0.163374821124	-0.0177192733692	0.12471909633	0.000786587611933	-0.0682703620933	0.0354152344214	0.0688418281829	-0.0196642582447	-0.121297255709	-0.0152936380619	-0.00878665911706	-0.116795122036	-0.00745201730274	0.00912867437281	-0.0210660829933	-0.0276780304047	-0.0139163566956	-0.0418677410124	-0.00223651789672	0.0289438432979	0.0633229241309	0.0545538182207	0.021325492563	0.00391712008941	-0.0564794522472	-0.0242033529346	0.0282667813817	-0.0459636499125	-0.00384569153558	0.0313098531954	-0.0295787561005	0.00445532667896	0.0440253716422	0.0175699153468	0.00576198554609	0.00155385777209	0.0385468629748	-0.010890557338	-0.0319090565899	0.0211011909108	0.0140958565442	0.00643044207432	-0.00143022052981	0.0400343630318	0.00971600838283	-0.03838712175	0.00437472581834	-0.0421104271109	-0.00513282325881	0.00802168479549	-0.0160677269473	-0.0177041251852	-0.00561888312221	-0.0214875871575	0.0181350005452	-0.00907533302773	0.0204807259187	0.00797157490734	-0.00876610581635	-0.00354428385662	-0.00308220094816	-0.000159970989215	0.044352045429	-0.0165549027977	0.0346969675481	0.0479320352989	0.039246541556	0.0243135180207	-0.00735270338773	0.00727407477388	-0.0261238838206	0.00563148900496	-0.0274908155519	-0.0175960485239	0.00966304117787	-0.0240177716427	0.0140656103434	0.00450067461235	-0.0109812543995	-0.00505751048491	0.00172613817831	0.00990636806451	0.0185733379621	-0.0164181717322	0.0168252583211	-0.00267706914911	0.00256745287756	-0.0224808935314	-0.0249180707826	0.00396935478863	0.00380170114197	0.00464923317214	0.0152556570204	-0.00188190106647	-0.0268572163491	-0.000984602800884	0.00402065094766	-0.00899888002737	0.00689652239227	-0.00166104463662	-0.00232105761334	-7.0448365179e-09
M9Space217.141079	-0.235343337957	-0.149989779789	0.0598300756298	0.107445811249	0.172150142301	0.0305574880809	-0.273243275414	-0.0472520430779	-0.0337871249538	0.0147289580341	0.0473275059021	0.134712452118	-0.0633563310903	0.11506113427	0.0128696580819	0.0116169921588	-0.0673062449931	-0.10138452087	0.0293041094906	-0.0298037132005	-0.00456621143834	-0.107005061079	0.0774768882947	-0.0570263914192	-0.0376564420309	-0.0465175240996	-0.00984878264042	0.022862422432	0.0128983631562	-0.022165746319	-0.0108280359308	0.0377056589309	0.0069230688202	-0.068609122603	-0.0246214993759	0.0330583458799	0.00798286264333	0.0430676568122	-0.0307293278258	0.0236419923956	-0.0219341486773	-0.0116811279602	0.0130573771555	-0.01974815736	0.00234825964138	-0.0299310516642	0.00192180767483	0.0269850819759	-0.0181169482297	-0.0587413589931	0.00940618221461	-0.0351811379222	0.00816427514206	0.00152584928426	-0.0277288477653	0.0113761829866	0.0260435700611	-0.0017971991332	-0.00284421469475	0.0115419558867	0.00710777344378	0.00430753824496	0.0168268918442	-0.0126282401295	-0.00350545215013	0.0210446416098	0.00709452374309	-0.0140850631285	0.000210527345547	-0.0130128638678	-0.0045969179825	-0.0477143576633	0.00472768911527	-0.0129602785032	0.0170503787893	-0.0133815071577	0.00833657464215	-0.00588077424985	0.0134997381332	0.00281823606747	-0.0143022244953	-0.00653312575293	0.00614855441625	0.00534412033653	0.00179208017667	0.00552023690912	-0.00256460801615	0.0159464777372	-0.000589456210335	-0.00484424835718	-0.00473936659365	0.00324026722988	-0.0109103928975	0.00152287572011	-0.00245655582347	0.0100930105388	-0.00172595875392	-0.000787556457106	-0.000681311259733	0.00734824877272	0.00145770931195	0.00579377494978	-0.000661266816259	-7.04483651791e-09
M2Kkey217.141041	0.259905182404	-0.0143595730777	-0.0353077008464	0.0501768440453	0.0416868878537	0.0485950775413	-0.0109882970999	-0.0205903963063	0.0268034419628	0.0415165924123	0.0331467362809	-0.00652421797085	-0.0316438287152	0.00607304984183	-0.00451685083996	0.0221966719345	-0.0621010334879	0.0199851115044	0.0284113903917	0.0236783873068	0.0337614996592	0.031353530059	-0.110078223485	-0.0259348028487	-0.0266574424428	0.0100318384573	-0.0465961475841	-0.0457321138476	0.0384579291232	-0.013130474962	-0.0521249628908	0.0815473092013	0.0664891116389	0.0438186960337	-0.105067649103	-0.00122457286728	0.0233654180337	-0.0478788212833	-0.0141760328429	-0.00313241497875	0.0218717437647	-0.05165428229	-0.0193243973286	0.0393035269667	-0.0303165013624	0.0265378730274	-0.00609199002007	0.00245198724509	0.0469290356004	-0.0446081548076	0.0612069392759	-0.000570157590753	0.0220971517663	0.0205927801735	-0.0291298134048	-0.00908422997709	-0.00409512408496	0.0154530953626	0.00681266805018	-0.0492094160567	-0.0177485652959	0.0186133616575	-0.0522216744223	0.0445783162053	-7.29948317563e-05	0.024039742087	-0.0121063760093	-0.00973925061265	-0.000896297993285	0.00663465060792	0.0229171669384	-0.003110126201	0.0107495772455	0.00249597395624	0.00353829611437	-0.00839867867252	-0.0107243484671	-0.0171096051493	0.00783296782236	0.0347382917063	0.0120592819841	0.000883561273651	-0.0221868160802	-0.00142162906492	0.0337291550609	0.0206655844528	0.0137151200173	0.00309383791197	0.00665430003607	-0.00417739726909	0.0134941576481	-0.00141704749077	-0.0159963816662	0.00495444900284	-0.00462768874724	-0.00627656303192	-0.00600313801894	-0.000971373844883	0.00649960434885	-0.00414519234253	0.00293154925155	-0.00635694962462	1.72513146395e-05	-7.04483651791e-09
M9Hkey217.140999	-0.190226574989	-0.197864478961	0.0272929545471	0.0571226779783	-0.171238651009	-0.0975239819292	-0.0328838013651	0.134107372087	0.137757076169	0.135428423776	-0.0305604428589	-0.0220819375246	0.0145908239263	0.0238679860755	-0.0965908249362	-0.107514261126	0.0399501971226	-0.032428281198	0.0751479251331	0.0752839211669	-0.00618844006244	0.0520378767069	-0.0182786274668	-0.0437384799612	-0.0346965476758	0.0537333551941	0.0684344199551	0.0131951049704	-0.048467763675	-0.0431619069838	-0.020794211344	-0.000796909532008	-0.0589094125844	-0.0121621715845	-0.0362886763819	-0.0378877832394	0.00960357744408	0.0532487103048	0.00651381792772	0.0626768863923	-0.0208075428525	0.0223935069876	-0.0216466227298	0.0225519885567	-0.0448064557455	-0.0170046707692	0.0255655386352	-0.0116503679958	0.0105856390641	0.00629936322758	-0.0650545313277	-0.0209427370923	0.0144414251843	-0.0151778331091	0.0106602716986	0.00219912303171	-0.0150431252358	-0.00105546028238	0.00537539510032	-0.0151004022069	-0.0063464674553	-0.0033872011754	-0.0251942702455	0.0314628853059	-0.0199843531796	0.0481444145418	-0.011163101179	0.000356128689957	0.0187622144784	-0.0101607899853	-0.00349576666542	-0.0105328651903	0.00232800030802	-0.00905171095428	-0.0138823382415	-0.0249059723504	-0.00740096104268	0.023954997751	-0.00765664319125	-0.00956746779383	0.00919118444321	0.00229909384446	0.0110473820592	0.0207168385276	-0.00292263231641	0.0118003393035	0.0165316805744	-0.00174301728424	0.0084097854784	-0.00235137578156	-0.0150440608904	0.0119189084236	0.00204499717502	-0.00608401715264	-0.00243539702307	0.00693831031171	-0.00822382987372	0.00304667663969	0.00739889758454	-0.000308415062096	-0.00090528056364	0.00176208028209	0.00119364667574	-7.04483651792e-09
M9Ykey217.141029	-0.262587247306	-0.102591031074	0.0712165295037	0.0426827539839	0.0695493747065	-0.0447813026921	-0.00719116708956	-0.0941700446373	-0.00166174040396	-0.0620031891751	-0.0622199554273	0.0534318842791	0.111117397278	-0.0824077852209	-0.0706135835253	0.112751980254	0.0327575576639	-0.0638419194037	-0.0461738456091	0.0175028356288	-0.102732577058	-0.00832330303663	-0.0591719765439	-0.0479961252982	0.00861517836136	-0.0166557971783	-0.0132983680986	-0.0183120140291	-0.0231994825948	0.0829656085588	0.0282181461236	0.0664017752305	0.0127281795664	-0.0170363087246	-0.00357257470992	-0.049368162488	0.0506811228975	-0.00241418581841	0.014079780754	-0.0332039078104	-0.0157713630288	0.0151275899054	-0.0163727316821	0.0235656650742	0.038183241612	0.0199012456395	0.032855696625	-0.0242620997787	0.00129826267797	0.00494164419284	0.0268690223382	-0.0245536429286	0.00125268611441	-0.00828857521665	0.0194651970414	0.0330570238254	-0.00400029415924	-0.0108657144658	0.00871231395629	-0.0334698727373	0.00532421070529	-0.0104302719599	0.00362886044829	0.00407978392713	0.0160004838738	0.0144067333726	-0.0262873119681	-0.000661130122896	-0.00377131967622	-0.0171212897116	-0.00742731314203	-0.0217552563156	-0.00941816918408	0.00539838648947	-0.0537577099446	-0.0152830338398	-0.00743925111764	-0.0305223931087	-0.0282950836505	-0.0052057968177	0.0323723740278	0.0201996061294	0.0141152569857	0.004292498714	-0.00524417437725	-0.015828613182	0.00712109870085	-0.00768381410436	-0.0028001617437	0.00790300544236	0.00827609844997	0.00314639911878	-0.00335408884532	0.0042384578285	0.0146033520827	-0.00648836114243	0.0125366702972	0.00783768197253	0.00670912791312	0.00851406485275	-0.0027169505827	0.00682724794925	0.00203726197188	-7.04483651792e-09
M2Enter217.141012	0.281287794323	0.0274398893648	-0.0316821204043	0.104374745239	-0.00677546353265	-0.0542307745757	-0.0520467093474	0.00809766777148	0.0373542521796	-0.0815256761834	-0.065343606006	-0.0138564340945	-0.0648796437169	-0.033649821587	-0.0473819016454	0.047956544408	-0.0233837736097	-0.0290259679105	0.109911155658	0.0517945199751	0.0475863875161	0.0187040787083	-0.0178883461499	0.04679874027	-0.0308237489826	0.0548861678342	-0.00553869127233	-0.000541628585614	0.0155206079829	0.000171309952033	-0.00307616864242	-0.0154363597045	0.0342268552724	0.0357480998276	0.00547408579871	0.000968864641541	0.0748723121236	0.0423292056112	0.0430493591407	0.003952944606	0.0872464478715	0.0164997954652	-0.0324203750487	0.024058331983	-0.0372271067265	0.000832567062822	-0.0113466395585	0.0289457611767	-0.0200851691462	0.0115452138201	-0.00343015737906	-0.0183622105146	0.0397816365652	0.0251328151206	-0.00121605096548	-0.0241498423391	0.0207150207614	0.041893639776	0.0246977295408	0.0215560162403	0.00774613891227	0.0493924696062	0.039836607966	-0.0682762512883	0.00798072162581	-0.0456145337431	0.0211607910901	-0.00541281568902	-0.0159328743463	-0.0160419618165	0.0181282716887	-0.000691389071707	0.0161394355209	-0.00430528114919	0.00377813522591	0.00877647786943	-0.0248794547153	-0.0227896060401	-0.0279459270042	-0.0225477622932	-0.00753608889272	0.0198668431703	0.00820451873619	-0.0220401959299	0.016044783931	0.0140552935502	-0.00219574135566	-0.0022967555614	-0.0053366850413	-0.00455821387123	-0.000708179339848	0.018430618277	0.0132833942347	-0.00133433733535	-0.00454963580891	0.000955335692793	-0.000518744003669	0.000136186778404	0.00637300769553	-0.00196468076222	-0.00254195147442	0.00782721062844	0.000543091564826	-7.04483651792e-09
M2Jkey217.141038	0.237716693107	0.0350060469425	-0.0297761229968	0.141070160806	0.0105965313547	0.024728615884	0.0343441688539	0.0302220615512	0.0359366132511	0.0211262558323	0.00606812740477	-0.0229367179469	-0.00280120882041	0.00346281906099	-0.0271992272023	0.0567974201023	0.00503297698082	0.00666775262845	-0.0677655497795	0.0425037488654	-0.0143156918725	-0.043081039457	0.0247984834051	-0.00725130075998	-0.0045344892814	-0.0419165383457	-0.00376947951761	-0.0237600560579	-0.0162363870179	0.0234510903185	0.0852508275039	-0.0236265042805	-0.000988238349763	0.0915802483837	-0.0282988896343	0.0674462119446	-0.0393736126568	0.0247989960483	-0.0111984362987	0.0139072877359	-0.00377297083556	-0.0213697860763	-0.0499791903817	-0.0293892607401	0.0644630863105	-0.0312780554245	-0.0539871137341	0.0211515773756	-0.0138582227366	-0.00785549622498	-0.053559850009	-0.016381054677	-0.061517962253	-0.0304805493383	-0.0565929182724	-0.0317548363415	-0.021300677975	0.0141238093904	0.00701787064709	-0.00900783499755	-0.0171332221457	0.0282223375165	-0.0470739768819	0.0139055983523	-0.0150945498515	-0.0532952424135	-0.0123861834971	-0.0228412194588	0.0727535828561	0.00279426768855	-0.0284733745811	0.00883408616967	-0.0210011795789	-0.0287368081042	-0.0186678847375	-0.0112198343725	0.0152381892907	-0.0174256437131	0.0001055818398	-0.0122573611399	0.00561797709681	0.0155507537242	0.0115905240967	0.000612117452618	-0.00299431989241	0.014240720228	0.00131700587841	0.005641629006	-0.00955769421778	0.00516236629294	-0.0024949521731	0.00278550276906	-0.00928511941923	0.00538777483787	-0.0122544982809	0.00117824907509	0.00711420281726	0.00212877353516	0.00330284842054	-0.00391809708145	0.000362492724782	0.00219222331039	9.85123444804e-05	-7.04483651791e-09
M2Midr217.141082	0.198910526142	0.0242792963847	-0.1097149476	-0.0571863188586	0.0511642096643	0.0526981736855	-0.00063717750443	-0.0113931393441	-0.0691475681796	0.130876883649	0.0356556116225	0.0232768015219	0.00782393925132	-0.0500001543456	-0.0261489085216	-0.00092621201084	0.0130472149387	-0.00972157418871	0.0768985737025	0.0212918376386	-0.0636061539161	-0.00945504863829	-0.0399037377061	-0.00917885639421	-0.0451796102171	-0.0198222092841	0.000834230688888	0.0399184640613	0.0218589588277	-0.0187304703975	0.0152716391594	-0.0567837918472	-0.00541141934836	-0.000693033690323	-0.0236102540489	0.00220098165337	0.0527037833419	-0.0503695340565	-0.0532984488249	-0.066597663241	-0.00973429274039	-0.015554732659	0.0138846451515	-0.00699727905757	0.0166023910876	-0.00502468219522	-0.0289608514849	0.039626253344	-0.00819342577946	-0.0299817287757	-0.0556636158134	-0.022653433018	0.0211584073569	-0.010825955239	0.0548935614817	-0.0445778321346	-0.0193620318493	0.00618202217636	-0.00379777890003	-0.0339340723839	-0.0209013773868	-0.0142541933	-0.00897465693508	-0.0359560526598	-0.0211526417688	0.0306515114289	0.032521968081	0.0318910765766	0.0058877665698	0.0439012714131	-0.00329290771696	0.0177957346443	-0.0129851672175	-0.00032201578	-0.029707029454	0.0105600247769	-0.0058023426533	0.00495635670892	0.0197273977494	0.000847376437491	-0.0115886513429	0.0241509245796	-0.0224396599154	0.0228061526822	0.0231926158083	-0.0112017843229	-0.000612705726141	-0.0127832221441	-0.0198937167445	-0.0128545329712	0.0141711050745	-0.000830750554477	0.0124174768972	-0.00618916763333	-0.0043076316439	0.0085216013765	0.00431730498665	-0.000541424053036	-0.0144785319449	0.00958475607961	-0.00319796291608	0.00581426560515	4.35145725745e-05	-7.04483651792e-09
M2Ekey217.141011	0.360972264686	-0.097279653395	0.154185715008	-0.0472059955987	-0.0914876210094	-0.0694118760083	-0.0946705845337	-0.0344062056123	-0.0357129114389	-0.0854753798768	0.0342093130553	0.0185266392274	0.0162436284163	-0.0827475173359	0.0538386769938	-0.0401861260843	-0.0448860598531	0.00409686470268	-0.0256486728413	-0.0202778412119	-0.0330614652028	0.0167244729692	-0.00924180833722	-0.0340150300465	0.00278595092902	-0.0170371751632	-0.00286762889615	0.047418429935	0.0234457173881	0.0496808044697	0.00725390129451	-0.0457202398577	-0.0161191224569	0.0804660197554	0.0276799282379	0.0208912443908	0.00817249013894	-0.0170313192123	-0.00808919880939	-0.00339454451855	0.0144181119544	-0.0723506749021	0.00749500931509	-0.00355220372956	0.0147304936477	0.0197156977879	0.0364654117626	-0.0468152737144	0.027707464817	-0.00630738810003	0.00216983635674	-0.0340355529049	0.0272959555733	-0.0316392770569	-0.0268531027469	-0.00813488275023	-0.00798940027467	0.019701960088	-0.0684074030383	-0.00629969187286	0.0163206946255	0.0122323899732	-0.0409130760519	-0.00900894272857	-0.0044333970889	0.0172276647534	0.0148270825153	0.00945666129951	0.00571794839386	0.00251535557042	-0.0362482645228	-0.026804849422	0.0233013003743	0.0042010761911	-0.00655082158759	-0.00642180282977	-0.0529597744637	-0.00130902565066	0.0148579059231	-0.00220558076832	-0.0529067510011	-0.0174739413326	0.0279306086658	-0.00856036902148	-0.0266740127149	0.00818774655227	0.010578043746	-0.0021771141509	0.012552011391	-0.00354873563236	0.00703258642819	-0.00159076469129	0.0214254901583	-0.00133290289578	0.00530302805571	0.00103587265779	-0.00344304891962	0.00151229326197	0.00292965750221	-0.000598178969539	0.00062542564366	-0.0028433528583	0.00126831939897	-7.04483651792e-09
M9Akey217.141086	-0.154149474828	-0.133305897145	0.128911286554	0.139630069193	-0.180207559461	0.12878779916	0.0699199769368	0.0515342431469	-0.0829151151069	0.0935696681837	0.0182621108019	-0.0180119816069	-0.0457639172202	-0.0738151914767	0.0178040199984	0.0292775579531	-0.0539959043464	0.0135421611124	-0.0467378127009	-0.100491281064	-0.00861309926785	-0.0315795859073	0.0179408199254	0.00625199936088	-0.0268928694098	0.0873567251098	0.0307783924	0.0114959504388	0.00458053161563	0.0154145999866	-0.0572089253608	0.0807316260621	-0.0701593850196	-0.00952237755403	0.0305079045612	-0.00767839371708	0.0169201844974	0.00430236366896	0.0317184334159	-0.0513472814375	0.0584935993897	-0.042829185641	0.0244973486046	0.0181338831499	-0.0487973393546	0.0209514867126	0.0116900596413	0.00902493931313	-0.0174598381986	-0.00811877432912	-0.0201950290957	-0.00555641919581	-0.0206774521366	-0.0527920589413	-0.00509344028431	0.0263670548385	-0.00929570185787	-0.0136427109002	0.0303882988547	-0.0163803309827	0.00987748351968	-0.0151264534234	-0.0157119174693	-0.0233210465601	0.0157317287857	-0.0175926779966	0.0165597681118	-0.0177463355382	-0.00557175960926	-0.0109171841507	-0.00983594009225	-0.00589630468983	-0.00945854510072	0.0168576804404	-0.00695654205633	-0.0127067351855	0.0176422843048	-0.014744555488	0.0178157673366	0.00403090201424	-0.0122924766809	0.0120917649788	-0.0146559490519	-0.00227558681477	-0.0191491517332	0.0273222668287	-0.0207216100027	-0.0144047771553	-0.0149365658546	0.0126541764379	-0.000226340753101	-0.00693953771631	-0.0136093941739	-0.00910483359784	-0.003426274873	-0.00746961339564	-0.00558565668148	-0.0129733079438	-0.00503741162846	-1.53208251342e-05	0.000285756420097	0.00437699306967	0.000929025997873	-7.04483651791e-09
M3Ekey217.141042	-0.165372886457	0.123988737326	0.054740835161	-0.0620268621747	-0.00591034896343	0.0407781611114	0.125693748065	0.041116397157	0.0583217005106	-0.107910983747	-0.0764311518434	0.0357573181228	0.0392708942576	-0.0300600824147	0.058084699685	0.000645846037285	-0.0912583958238	0.0747989552139	0.00282589134802	-0.00443220918486	-0.0506728776134	-0.0793815752054	0.0442199366574	-0.0127578225007	-0.107521507947	-0.0727348645197	0.00644067206151	-0.0313216178654	-0.00739794960962	0.0283017923394	-0.0322470010071	0.101033108092	-0.0267580585447	0.00555889654514	0.0287209189157	0.0118328828211	0.0320269646465	0.000851973621415	-0.0122609334009	0.00749594761039	0.00433144380497	0.00552758939916	-0.0301720789326	-0.0116945903137	-0.0202807346551	0.00477780886459	-0.0630570769151	-0.0197132073522	-0.00129956205259	-0.0227876076929	-0.0476777949994	0.00698745363611	-0.00996420254282	0.0285702421965	0.0208528100645	-0.00623175625207	0.00608434560239	-0.0162152969272	0.0195066514102	-0.0463465543929	0.00927416044974	0.0174788486872	0.0264164950887	-0.00503645385364	-0.00975367017882	0.0367157682654	-0.0529470842083	0.018244005384	-0.011895341833	-0.012188763561	-0.0129813719266	0.0216779121013	0.0162031328109	-0.0197303829663	0.0325618400923	-0.0213772972169	-0.00154012266672	0.0104677340346	-0.0114925304263	-0.00899311378109	-0.0171923757682	-0.0234357392262	0.0307852866079	0.00783620916415	0.016336229373	-0.0017468851037	0.0061469279655	-0.0157354374562	-0.0131907804025	-0.00111282575794	0.00743795465503	0.0132360506036	0.00989111522794	-0.00396252376221	-0.00620596090482	0.00410235005987	0.00546527198478	-0.00415323660696	-0.0040771154841	-0.00603901141328	0.00382667672986	-0.00358001873679	-0.000796261755731	-7.04483651791e-09
M9Mkey217.141007	-0.205621550739	-0.0599647162714	-0.0843179896741	-0.0200137350423	-0.0411180313631	-0.0330574932776	-0.0198842781147	-0.032891268682	-0.0422868456696	-0.0463697471967	-0.0510128061545	-0.0200567169493	0.0288710043139	0.0978206536914	-0.0397880502966	0.086731910432	0.0690571844012	0.0605068359206	-0.00900208146569	0.0113459222365	0.00782252493641	-0.0406507899524	0.0506568471602	-0.0540127536161	-0.0484582706996	0.0753715906027	0.0179686755924	0.0254923373316	0.0368117422734	0.00426721985156	0.0421134538614	0.00488560825645	0.023426430799	0.0685629098285	-0.0142253799842	-0.0600204182258	0.00369342768775	0.00613419110185	0.0346019429781	-0.0295728111466	-0.0037567982845	0.0368448325226	0.015648347633	0.0373838144359	0.051221459991	0.0201843324997	0.0379583861252	0.0105071520688	-0.0222501624126	-0.0282739457502	-0.0239192084669	0.0176186361774	0.0582547074816	-0.0391945835626	-0.0218175387359	0.00292108693679	0.000376573912188	0.0446320422718	-0.0580793010298	-0.0267486553525	-0.0111413426819	-0.0352599423606	0.022645718292	0.0440279910788	0.00272711063773	-0.0284081506764	-0.0208170051304	0.0360390135378	0.00953851137002	0.00541820289049	0.0363427585772	-0.00278044741321	0.0189990721629	-0.00812142365313	0.0423747661853	-0.0105226384911	0.00283034146733	0.004900958756	0.00467431966063	-0.0107733581383	-0.00898022419594	0.0158477897356	0.0126048810833	0.00223991029768	-0.00126119006479	-0.0124287895807	0.0015084544061	-0.0102309536853	0.00260318820216	0.000560213287419	0.00815355907283	-0.00704312554203	-0.0103464470793	0.00351184339363	-0.0116202167371	-0.00160206541747	-0.0118942804097	-0.0150536915602	-0.00683581310553	-0.00151432666591	-0.00609933092283	0.000101953524179	-0.00274765305657	-7.04483651791e-09
M2Hkey217.141026	0.24342977726	0.00252124335608	-0.0445229254285	0.0948687039589	0.0486222663981	0.0163260766885	0.0427635013926	-0.00999800260456	0.0143505841059	-0.00181888463292	0.0255170384326	0.0209750677086	-0.000803481221165	0.0322982238416	-0.0394103797637	0.00216570109434	0.0419122963882	0.0303591365295	0.0411658608865	0.023424222959	-0.0372389950668	-0.0111110775984	0.0309929118112	0.00366692143174	0.0989153704007	-0.0328571286672	0.0721281025523	-0.049122958556	0.0123412401078	0.0324349984208	-0.0055247511859	-0.0374671133169	-0.0446070709738	-0.0157617091388	0.0344160814049	-0.0431548950635	0.023842042067	-0.0356378416478	0.0469784396131	-0.0283830338028	0.0044026273203	0.0369653391843	0.0799429965243	0.00145083249857	-0.0491982079266	0.0470511195189	-0.0121561435235	0.082822323763	-0.0365113080197	0.046676298442	-0.000492580340913	0.00603203030461	-0.00808532405371	-0.0231015705312	0.0060963221059	-0.0315039231053	0.0130745783901	0.00346979546805	-0.0201406328388	-0.0567963994389	0.00220081061385	0.0193865455772	-0.00123288196663	-0.0121195814976	0.039278201045	0.00511456673774	-0.0142010951031	-0.00811497724121	-0.00344483245736	-0.00621691822495	-0.00987453579076	-0.0353777703803	-0.00295838429908	-0.0102197240861	-0.00581252583309	-0.0225474447661	0.0168638397367	0.00538428668499	0.0217698294497	0.043593157493	-0.0130428471027	-0.011311941198	0.00633462637588	-0.00660119791291	-0.00386501118039	-0.0191959701648	0.00817794824551	0.0312579651392	-0.00306171257107	0.00621941020458	0.0111245578449	0.0121839832568	0.00236993590193	-0.00247781169045	-0.0178782216708	0.00349660928949	0.00196384211158	0.00792075114727	0.0119332562297	-0.00331315288041	0.00184495983154	-0.00542254498966	-0.000787372233111	-7.04483651791e-09
M3Nkey217.141001	-0.228488086423	0.0426173079009	0.146504938024	-0.0728581746321	-0.00807860803423	-0.0863185187676	0.0951957091972	-0.0674095099239	-0.0525572601331	-0.00160255124455	0.100528246763	0.0211281671986	-0.074665718534	-0.0636815419041	0.0632732048007	0.106146929341	-0.00311723433894	0.00854913973739	0.0178720001955	0.0311289297311	0.0656900733004	-0.00545220397046	-0.00210371879303	0.0791280509727	0.0184310597693	0.0154486232198	-0.00220851420858	0.0176750489785	0.00267659430528	0.0370276948035	0.0373367635375	-0.00694601159242	0.0179708603959	-0.0274951547114	0.0206756671497	-0.0830406571602	-0.0242186709926	0.0114497166592	-0.0134333097914	0.0232042662643	0.00252016629104	0.0385837081432	0.0358439738461	0.0223267053707	-0.00431066336651	0.0160160209956	0.0251514798697	0.0308501285608	-0.0130030308225	-0.0401311143171	0.0146273258469	-0.0156587841491	-0.0366368185025	-0.00255723591567	-0.0100435611428	0.00202962567472	0.0138031586406	0.0283802715192	0.0422546612516	0.00684640574046	0.007875875664	-0.0353863773664	-0.0180008623649	-0.0109877568824	-0.0441025275627	0.00426304691661	-0.0184569613991	0.0241664827083	0.055735246537	0.0297893347284	-0.000157026731534	-0.0319202350057	0.0126144077139	-0.01568561961	0.0228516629306	0.00536080737637	-0.0205753541653	0.00757877155346	-0.0154364205753	0.0249749637228	0.00787082382082	-0.00262279124078	-0.0118527601958	0.0251298137295	-0.00761148588546	0.0254110567314	-0.00969838701796	-0.0141412459836	-0.00928626729975	-0.0155199386518	-0.017431955349	0.0191835386185	0.00993695857008	0.00511405381729	0.0032952870358	0.00426596925098	0.00815113480586	0.000165354079783	0.00680991089878	0.0050052237967	0.00240817096077	-0.00589808490666	-0.000215058004968	-7.04483651791e-09
